date,location,continent,population,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,cases_per_million,deaths_per_million,mortality_rate,vaccination_rate
2020-01-05,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-06,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-07,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-08,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-09,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-10,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-11,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-12,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-13,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-14,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-15,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-16,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-17,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-18,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-19,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-20,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-21,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-22,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-23,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-24,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-25,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-26,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-27,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-28,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-29,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-30,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-01-31,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-01,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-02,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-03,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-04,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-05,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-06,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-07,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-08,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-09,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-10,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-11,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-12,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-13,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-14,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-15,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-16,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-17,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-18,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-19,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-20,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-21,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-22,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-23,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-24,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-25,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-26,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-27,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-28,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-02-29,Brazil,South America,215313504,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
2020-03-01,Brazil,South America,215313504,1.0,1.0,0.0,0.0,,,,0.004644390534836125,0.0,0.0,
2020-03-02,Brazil,South America,215313504,1.0,0.0,0.0,0.0,,,,0.004644390534836125,0.0,0.0,
2020-03-03,Brazil,South America,215313504,1.0,0.0,0.0,0.0,,,,0.004644390534836125,0.0,0.0,
2020-03-04,Brazil,South America,215313504,1.0,0.0,0.0,0.0,,,,0.004644390534836125,0.0,0.0,
2020-03-05,Brazil,South America,215313504,1.0,0.0,0.0,0.0,,,,0.004644390534836125,0.0,0.0,
2020-03-06,Brazil,South America,215313504,1.0,0.0,0.0,0.0,,,,0.004644390534836125,0.0,0.0,
2020-03-07,Brazil,South America,215313504,1.0,0.0,0.0,0.0,,,,0.004644390534836125,0.0,0.0,
2020-03-08,Brazil,South America,215313504,13.0,12.0,0.0,0.0,,,,0.06037707695286962,0.0,0.0,
2020-03-09,Brazil,South America,215313504,13.0,0.0,0.0,0.0,,,,0.06037707695286962,0.0,0.0,
2020-03-10,Brazil,South America,215313504,13.0,0.0,0.0,0.0,,,,0.06037707695286962,0.0,0.0,
2020-03-11,Brazil,South America,215313504,13.0,0.0,0.0,0.0,,,,0.06037707695286962,0.0,0.0,
2020-03-12,Brazil,South America,215313504,13.0,0.0,0.0,0.0,,,,0.06037707695286962,0.0,0.0,
2020-03-13,Brazil,South America,215313504,13.0,0.0,0.0,0.0,,,,0.06037707695286962,0.0,0.0,
2020-03-14,Brazil,South America,215313504,13.0,0.0,0.0,0.0,,,,0.06037707695286962,0.0,0.0,
2020-03-15,Brazil,South America,215313504,84.0,71.0,0.0,0.0,,,,0.3901288049262345,0.0,0.0,
2020-03-16,Brazil,South America,215313504,84.0,0.0,0.0,0.0,,,,0.3901288049262345,0.0,0.0,
2020-03-17,Brazil,South America,215313504,84.0,0.0,0.0,0.0,,,,0.3901288049262345,0.0,0.0,
2020-03-18,Brazil,South America,215313504,84.0,0.0,0.0,0.0,,,,0.3901288049262345,0.0,0.0,
2020-03-19,Brazil,South America,215313504,84.0,0.0,0.0,0.0,,,,0.3901288049262345,0.0,0.0,
2020-03-20,Brazil,South America,215313504,84.0,0.0,0.0,0.0,,,,0.3901288049262345,0.0,0.0,
2020-03-21,Brazil,South America,215313504,84.0,0.0,0.0,0.0,,,,0.3901288049262345,0.0,0.0,
2020-03-22,Brazil,South America,215313504,904.0,820.0,11.0,11.0,,,,4.198529043491856,0.05108829588319737,0.012168141592920354,
2020-03-23,Brazil,South America,215313504,904.0,0.0,11.0,0.0,,,,4.198529043491856,0.05108829588319737,0.012168141592920354,
2020-03-24,Brazil,South America,215313504,904.0,0.0,11.0,0.0,,,,4.198529043491856,0.05108829588319737,0.012168141592920354,
2020-03-25,Brazil,South America,215313504,904.0,0.0,11.0,0.0,,,,4.198529043491856,0.05108829588319737,0.012168141592920354,
2020-03-26,Brazil,South America,215313504,904.0,0.0,11.0,0.0,,,,4.198529043491856,0.05108829588319737,0.012168141592920354,
2020-03-27,Brazil,South America,215313504,904.0,0.0,11.0,0.0,,,,4.198529043491856,0.05108829588319737,0.012168141592920354,
2020-03-28,Brazil,South America,215313504,904.0,0.0,11.0,0.0,,,,4.198529043491856,0.05108829588319737,0.012168141592920354,
2020-03-29,Brazil,South America,215313504,3417.0,2513.0,92.0,81.0,,,,15.869882457535038,0.4272839292049234,0.026924202516827627,
2020-03-30,Brazil,South America,215313504,3417.0,0.0,92.0,0.0,,,,15.869882457535038,0.4272839292049234,0.026924202516827627,
2020-03-31,Brazil,South America,215313504,3417.0,0.0,92.0,0.0,,,,15.869882457535038,0.4272839292049234,0.026924202516827627,
2020-04-01,Brazil,South America,215313504,3417.0,0.0,92.0,0.0,,,,15.869882457535038,0.4272839292049234,0.026924202516827627,
2020-04-02,Brazil,South America,215313504,3417.0,0.0,92.0,0.0,,,,15.869882457535038,0.4272839292049234,0.026924202516827627,
2020-04-03,Brazil,South America,215313504,3417.0,0.0,92.0,0.0,,,,15.869882457535038,0.4272839292049234,0.026924202516827627,
2020-04-04,Brazil,South America,215313504,3417.0,0.0,92.0,0.0,,,,15.869882457535038,0.4272839292049234,0.026924202516827627,
2020-04-05,Brazil,South America,215313504,9056.0,5639.0,359.0,267.0,,,,42.05960068347594,1.6673362020061686,0.03964222614840989,
2020-04-06,Brazil,South America,215313504,9056.0,0.0,359.0,0.0,,,,42.05960068347594,1.6673362020061686,0.03964222614840989,
2020-04-07,Brazil,South America,215313504,9056.0,0.0,359.0,0.0,,,,42.05960068347594,1.6673362020061686,0.03964222614840989,
2020-04-08,Brazil,South America,215313504,9056.0,0.0,359.0,0.0,,,,42.05960068347594,1.6673362020061686,0.03964222614840989,
2020-04-09,Brazil,South America,215313504,9056.0,0.0,359.0,0.0,,,,42.05960068347594,1.6673362020061686,0.03964222614840989,
2020-04-10,Brazil,South America,215313504,9056.0,0.0,359.0,0.0,,,,42.05960068347594,1.6673362020061686,0.03964222614840989,
2020-04-11,Brazil,South America,215313504,9056.0,0.0,359.0,0.0,,,,42.05960068347594,1.6673362020061686,0.03964222614840989,
2020-04-12,Brazil,South America,215313504,19638.0,10582.0,1056.0,697.0,,,,91.20654132311181,4.904476404786948,0.05377329666972197,
2020-04-13,Brazil,South America,215313504,19638.0,0.0,1056.0,0.0,,,,91.20654132311181,4.904476404786948,0.05377329666972197,
2020-04-14,Brazil,South America,215313504,19638.0,0.0,1056.0,0.0,,,,91.20654132311181,4.904476404786948,0.05377329666972197,
2020-04-15,Brazil,South America,215313504,19638.0,0.0,1056.0,0.0,,,,91.20654132311181,4.904476404786948,0.05377329666972197,
2020-04-16,Brazil,South America,215313504,19638.0,0.0,1056.0,0.0,,,,91.20654132311181,4.904476404786948,0.05377329666972197,
2020-04-17,Brazil,South America,215313504,19638.0,0.0,1056.0,0.0,,,,91.20654132311181,4.904476404786948,0.05377329666972197,
2020-04-18,Brazil,South America,215313504,19638.0,0.0,1056.0,0.0,,,,91.20654132311181,4.904476404786948,0.05377329666972197,
2020-04-19,Brazil,South America,215313504,33682.0,14044.0,2141.0,1085.0,,,,156.43236199435034,9.943640135084141,0.06356510896027552,
2020-04-20,Brazil,South America,215313504,33682.0,0.0,2141.0,0.0,,,,156.43236199435034,9.943640135084141,0.06356510896027552,
2020-04-21,Brazil,South America,215313504,33682.0,0.0,2141.0,0.0,,,,156.43236199435034,9.943640135084141,0.06356510896027552,
2020-04-22,Brazil,South America,215313504,33682.0,0.0,2141.0,0.0,,,,156.43236199435034,9.943640135084141,0.06356510896027552,
2020-04-23,Brazil,South America,215313504,33682.0,0.0,2141.0,0.0,,,,156.43236199435034,9.943640135084141,0.06356510896027552,
2020-04-24,Brazil,South America,215313504,33682.0,0.0,2141.0,0.0,,,,156.43236199435034,9.943640135084141,0.06356510896027552,
2020-04-25,Brazil,South America,215313504,33682.0,0.0,2141.0,0.0,,,,156.43236199435034,9.943640135084141,0.06356510896027552,
2020-04-26,Brazil,South America,215313504,52995.0,19313.0,3670.0,1529.0,,,,246.1294763936404,17.044913262848578,0.06925181620907633,
2020-04-27,Brazil,South America,215313504,52995.0,0.0,3670.0,0.0,,,,246.1294763936404,17.044913262848578,0.06925181620907633,
2020-04-28,Brazil,South America,215313504,52995.0,0.0,3670.0,0.0,,,,246.1294763936404,17.044913262848578,0.06925181620907633,
2020-04-29,Brazil,South America,215313504,52995.0,0.0,3670.0,0.0,,,,246.1294763936404,17.044913262848578,0.06925181620907633,
2020-04-30,Brazil,South America,215313504,52995.0,0.0,3670.0,0.0,,,,246.1294763936404,17.044913262848578,0.06925181620907633,
2020-05-01,Brazil,South America,215313504,52995.0,0.0,3670.0,0.0,,,,246.1294763936404,17.044913262848578,0.06925181620907633,
2020-05-02,Brazil,South America,215313504,52995.0,0.0,3670.0,0.0,,,,246.1294763936404,17.044913262848578,0.06925181620907633,
2020-05-03,Brazil,South America,215313504,91589.0,38594.0,6329.0,2659.0,,,,425.3750846951058,29.39434769497783,0.06910218476017863,
2020-05-04,Brazil,South America,215313504,91589.0,0.0,6329.0,0.0,,,,425.3750846951058,29.39434769497783,0.06910218476017863,
2020-05-05,Brazil,South America,215313504,91589.0,0.0,6329.0,0.0,,,,425.3750846951058,29.39434769497783,0.06910218476017863,
2020-05-06,Brazil,South America,215313504,91589.0,0.0,6329.0,0.0,,,,425.3750846951058,29.39434769497783,0.06910218476017863,
2020-05-07,Brazil,South America,215313504,91589.0,0.0,6329.0,0.0,,,,425.3750846951058,29.39434769497783,0.06910218476017863,
2020-05-08,Brazil,South America,215313504,91589.0,0.0,6329.0,0.0,,,,425.3750846951058,29.39434769497783,0.06910218476017863,
2020-05-09,Brazil,South America,215313504,91589.0,0.0,6329.0,0.0,,,,425.3750846951058,29.39434769497783,0.06910218476017863,
2020-05-10,Brazil,South America,215313504,145328.0,53739.0,9897.0,3568.0,,,,674.9599876466642,45.965533123273126,0.06810112297698998,
2020-05-11,Brazil,South America,215313504,145328.0,0.0,9897.0,0.0,,,,674.9599876466642,45.965533123273126,0.06810112297698998,
2020-05-12,Brazil,South America,215313504,145328.0,0.0,9897.0,0.0,,,,674.9599876466642,45.965533123273126,0.06810112297698998,
2020-05-13,Brazil,South America,215313504,145328.0,0.0,9897.0,0.0,,,,674.9599876466642,45.965533123273126,0.06810112297698998,
2020-05-14,Brazil,South America,215313504,145328.0,0.0,9897.0,0.0,,,,674.9599876466642,45.965533123273126,0.06810112297698998,
2020-05-15,Brazil,South America,215313504,145328.0,0.0,9897.0,0.0,,,,674.9599876466642,45.965533123273126,0.06810112297698998,
2020-05-16,Brazil,South America,215313504,145328.0,0.0,9897.0,0.0,,,,674.9599876466642,45.965533123273126,0.06810112297698998,
2020-05-17,Brazil,South America,215313504,218223.0,72895.0,14817.0,4920.0,,,,1013.5128356835435,68.81593455466685,0.0678984341705503,
2020-05-18,Brazil,South America,215313504,218223.0,0.0,14817.0,0.0,,,,1013.5128356835435,68.81593455466685,0.0678984341705503,
2020-05-19,Brazil,South America,215313504,218223.0,0.0,14817.0,0.0,,,,1013.5128356835435,68.81593455466685,0.0678984341705503,
2020-05-20,Brazil,South America,215313504,218223.0,0.0,14817.0,0.0,,,,1013.5128356835435,68.81593455466685,0.0678984341705503,
2020-05-21,Brazil,South America,215313504,218223.0,0.0,14817.0,0.0,,,,1013.5128356835435,68.81593455466685,0.0678984341705503,
2020-05-22,Brazil,South America,215313504,218223.0,0.0,14817.0,0.0,,,,1013.5128356835435,68.81593455466685,0.0678984341705503,
2020-05-23,Brazil,South America,215313504,218223.0,0.0,14817.0,0.0,,,,1013.5128356835435,68.81593455466685,0.0678984341705503,
2020-05-24,Brazil,South America,215313504,330890.0,112667.0,21048.0,6231.0,,,,1536.782384071925,97.75513197723075,0.06361026322947202,
2020-05-25,Brazil,South America,215313504,330890.0,0.0,21048.0,0.0,,,,1536.782384071925,97.75513197723075,0.06361026322947202,
2020-05-26,Brazil,South America,215313504,330890.0,0.0,21048.0,0.0,,,,1536.782384071925,97.75513197723075,0.06361026322947202,
2020-05-27,Brazil,South America,215313504,330890.0,0.0,21048.0,0.0,,,,1536.782384071925,97.75513197723075,0.06361026322947202,
2020-05-28,Brazil,South America,215313504,330890.0,0.0,21048.0,0.0,,,,1536.782384071925,97.75513197723075,0.06361026322947202,
2020-05-29,Brazil,South America,215313504,330890.0,0.0,21048.0,0.0,,,,1536.782384071925,97.75513197723075,0.06361026322947202,
2020-05-30,Brazil,South America,215313504,330890.0,0.0,21048.0,0.0,,,,1536.782384071925,97.75513197723075,0.06361026322947202,
2020-05-31,Brazil,South America,215313504,465166.0,134276.0,27878.0,6830.0,,,,2160.4125675275804,129.47631933016146,0.05993129334474145,
2020-06-01,Brazil,South America,215313504,465166.0,0.0,27878.0,0.0,,,,2160.4125675275804,129.47631933016146,0.05993129334474145,
2020-06-02,Brazil,South America,215313504,465166.0,0.0,27878.0,0.0,,,,2160.4125675275804,129.47631933016146,0.05993129334474145,
2020-06-03,Brazil,South America,215313504,465166.0,0.0,27878.0,0.0,,,,2160.4125675275804,129.47631933016146,0.05993129334474145,
2020-06-04,Brazil,South America,215313504,465166.0,0.0,27878.0,0.0,,,,2160.4125675275804,129.47631933016146,0.05993129334474145,
2020-06-05,Brazil,South America,215313504,465166.0,0.0,27878.0,0.0,,,,2160.4125675275804,129.47631933016146,0.05993129334474145,
2020-06-06,Brazil,South America,215313504,465166.0,0.0,27878.0,0.0,,,,2160.4125675275804,129.47631933016146,0.05993129334474145,
2020-06-07,Brazil,South America,215313504,645771.0,180605.0,35026.0,7148.0,,,,2999.2127200716586,162.6744228731701,0.05423904139393067,
2020-06-08,Brazil,South America,215313504,645771.0,0.0,35026.0,0.0,,,,2999.2127200716586,162.6744228731701,0.05423904139393067,
2020-06-09,Brazil,South America,215313504,645771.0,0.0,35026.0,0.0,,,,2999.2127200716586,162.6744228731701,0.05423904139393067,
2020-06-10,Brazil,South America,215313504,645771.0,0.0,35026.0,0.0,,,,2999.2127200716586,162.6744228731701,0.05423904139393067,
2020-06-11,Brazil,South America,215313504,645771.0,0.0,35026.0,0.0,,,,2999.2127200716586,162.6744228731701,0.05423904139393067,
2020-06-12,Brazil,South America,215313504,645771.0,0.0,35026.0,0.0,,,,2999.2127200716586,162.6744228731701,0.05423904139393067,
2020-06-13,Brazil,South America,215313504,645771.0,0.0,35026.0,0.0,,,,2999.2127200716586,162.6744228731701,0.05423904139393067,
2020-06-14,Brazil,South America,215313504,828810.0,183039.0,41828.0,6802.0,,,,3849.317319177528,194.26556729112542,0.05046753779515208,
2020-06-15,Brazil,South America,215313504,828810.0,0.0,41828.0,0.0,,,,3849.317319177528,194.26556729112542,0.05046753779515208,
2020-06-16,Brazil,South America,215313504,828810.0,0.0,41828.0,0.0,,,,3849.317319177528,194.26556729112542,0.05046753779515208,
2020-06-17,Brazil,South America,215313504,828810.0,0.0,41828.0,0.0,,,,3849.317319177528,194.26556729112542,0.05046753779515208,
2020-06-18,Brazil,South America,215313504,828810.0,0.0,41828.0,0.0,,,,3849.317319177528,194.26556729112542,0.05046753779515208,
2020-06-19,Brazil,South America,215313504,828810.0,0.0,41828.0,0.0,,,,3849.317319177528,194.26556729112542,0.05046753779515208,
2020-06-20,Brazil,South America,215313504,828810.0,0.0,41828.0,0.0,,,,3849.317319177528,194.26556729112542,0.05046753779515208,
2020-06-21,Brazil,South America,215313504,1032913.0,204103.0,48954.0,7126.0,,,,4797.251360509185,227.36149424236763,0.04739411741356726,
2020-06-22,Brazil,South America,215313504,1032913.0,0.0,48954.0,0.0,,,,4797.251360509185,227.36149424236763,0.04739411741356726,
2020-06-23,Brazil,South America,215313504,1032913.0,0.0,48954.0,0.0,,,,4797.251360509185,227.36149424236763,0.04739411741356726,
2020-06-24,Brazil,South America,215313504,1032913.0,0.0,48954.0,0.0,,,,4797.251360509185,227.36149424236763,0.04739411741356726,
2020-06-25,Brazil,South America,215313504,1032913.0,0.0,48954.0,0.0,,,,4797.251360509185,227.36149424236763,0.04739411741356726,
2020-06-26,Brazil,South America,215313504,1032913.0,0.0,48954.0,0.0,,,,4797.251360509185,227.36149424236763,0.04739411741356726,
2020-06-27,Brazil,South America,215313504,1032913.0,0.0,48954.0,0.0,,,,4797.251360509185,227.36149424236763,0.04739411741356726,
2020-06-28,Brazil,South America,215313504,1274974.0,242061.0,55961.0,7007.0,,,,5921.477177762153,259.90473871996437,0.04389187544216588,
2020-06-29,Brazil,South America,215313504,1274974.0,0.0,55961.0,0.0,,,,5921.477177762153,259.90473871996437,0.04389187544216588,
2020-06-30,Brazil,South America,215313504,1274974.0,0.0,55961.0,0.0,,,,5921.477177762153,259.90473871996437,0.04389187544216588,
2020-07-01,Brazil,South America,215313504,1274974.0,0.0,55961.0,0.0,,,,5921.477177762153,259.90473871996437,0.04389187544216588,
2020-07-02,Brazil,South America,215313504,1274974.0,0.0,55961.0,0.0,,,,5921.477177762153,259.90473871996437,0.04389187544216588,
2020-07-03,Brazil,South America,215313504,1274974.0,0.0,55961.0,0.0,,,,5921.477177762153,259.90473871996437,0.04389187544216588,
2020-07-04,Brazil,South America,215313504,1274974.0,0.0,55961.0,0.0,,,,5921.477177762153,259.90473871996437,0.04389187544216588,
2020-07-05,Brazil,South America,215313504,1539081.0,264107.0,63174.0,7213.0,,,,7148.093228746117,293.4047276477373,0.0410465725975436,
2020-07-06,Brazil,South America,215313504,1539081.0,0.0,63174.0,0.0,,,,7148.093228746117,293.4047276477373,0.0410465725975436,
2020-07-07,Brazil,South America,215313504,1539081.0,0.0,63174.0,0.0,,,,7148.093228746117,293.4047276477373,0.0410465725975436,
2020-07-08,Brazil,South America,215313504,1539081.0,0.0,63174.0,0.0,,,,7148.093228746117,293.4047276477373,0.0410465725975436,
2020-07-09,Brazil,South America,215313504,1539081.0,0.0,63174.0,0.0,,,,7148.093228746117,293.4047276477373,0.0410465725975436,
2020-07-10,Brazil,South America,215313504,1539081.0,0.0,63174.0,0.0,,,,7148.093228746117,293.4047276477373,0.0410465725975436,
2020-07-11,Brazil,South America,215313504,1539081.0,0.0,63174.0,0.0,,,,7148.093228746117,293.4047276477373,0.0410465725975436,
2020-07-12,Brazil,South America,215313504,1800827.0,261746.0,70398.0,7224.0,,,,8363.743873677333,326.95580487139347,0.039092039379685,
2020-07-13,Brazil,South America,215313504,1800827.0,0.0,70398.0,0.0,,,,8363.743873677333,326.95580487139347,0.039092039379685,
2020-07-14,Brazil,South America,215313504,1800827.0,0.0,70398.0,0.0,,,,8363.743873677333,326.95580487139347,0.039092039379685,
2020-07-15,Brazil,South America,215313504,1800827.0,0.0,70398.0,0.0,,,,8363.743873677333,326.95580487139347,0.039092039379685,
2020-07-16,Brazil,South America,215313504,1800827.0,0.0,70398.0,0.0,,,,8363.743873677333,326.95580487139347,0.039092039379685,
2020-07-17,Brazil,South America,215313504,1800827.0,0.0,70398.0,0.0,,,,8363.743873677333,326.95580487139347,0.039092039379685,
2020-07-18,Brazil,South America,215313504,1800827.0,0.0,70398.0,0.0,,,,8363.743873677333,326.95580487139347,0.039092039379685,
2020-07-19,Brazil,South America,215313504,2046328.0,245501.0,77851.0,7453.0,,,,9503.946394370136,361.5704475275271,0.038044243151635515,
2020-07-20,Brazil,South America,215313504,2046328.0,0.0,77851.0,0.0,,,,9503.946394370136,361.5704475275271,0.038044243151635515,
2020-07-21,Brazil,South America,215313504,2046328.0,0.0,77851.0,0.0,,,,9503.946394370136,361.5704475275271,0.038044243151635515,
2020-07-22,Brazil,South America,215313504,2046328.0,0.0,77851.0,0.0,,,,9503.946394370136,361.5704475275271,0.038044243151635515,
2020-07-23,Brazil,South America,215313504,2046328.0,0.0,77851.0,0.0,,,,9503.946394370136,361.5704475275271,0.038044243151635515,
2020-07-24,Brazil,South America,215313504,2046328.0,0.0,77851.0,0.0,,,,9503.946394370136,361.5704475275271,0.038044243151635515,
2020-07-25,Brazil,South America,215313504,2046328.0,0.0,77851.0,0.0,,,,9503.946394370136,361.5704475275271,0.038044243151635515,
2020-07-26,Brazil,South America,215313504,2343366.0,297038.0,85238.0,7387.0,,,,10883.50687005679,395.8785604083615,0.036374172877817634,
2020-07-27,Brazil,South America,215313504,2343366.0,0.0,85238.0,0.0,,,,10883.50687005679,395.8785604083615,0.036374172877817634,
2020-07-28,Brazil,South America,215313504,2343366.0,0.0,85238.0,0.0,,,,10883.50687005679,395.8785604083615,0.036374172877817634,
2020-07-29,Brazil,South America,215313504,2343366.0,0.0,85238.0,0.0,,,,10883.50687005679,395.8785604083615,0.036374172877817634,
2020-07-30,Brazil,South America,215313504,2343366.0,0.0,85238.0,0.0,,,,10883.50687005679,395.8785604083615,0.036374172877817634,
2020-07-31,Brazil,South America,215313504,2343366.0,0.0,85238.0,0.0,,,,10883.50687005679,395.8785604083615,0.036374172877817634,
2020-08-01,Brazil,South America,215313504,2343366.0,0.0,85238.0,0.0,,,,10883.50687005679,395.8785604083615,0.036374172877817634,
2020-08-02,Brazil,South America,215313504,2662485.0,319119.0,92475.0,7237.0,,,,12365.620133143158,429.49001470897065,0.0347325900427608,
2020-08-03,Brazil,South America,215313504,2662485.0,0.0,92475.0,0.0,,,,12365.620133143158,429.49001470897065,0.0347325900427608,
2020-08-04,Brazil,South America,215313504,2662485.0,0.0,92475.0,0.0,,,,12365.620133143158,429.49001470897065,0.0347325900427608,
2020-08-05,Brazil,South America,215313504,2662485.0,0.0,92475.0,0.0,,,,12365.620133143158,429.49001470897065,0.0347325900427608,
2020-08-06,Brazil,South America,215313504,2662485.0,0.0,92475.0,0.0,,,,12365.620133143158,429.49001470897065,0.0347325900427608,
2020-08-07,Brazil,South America,215313504,2662485.0,0.0,92475.0,0.0,,,,12365.620133143158,429.49001470897065,0.0347325900427608,
2020-08-08,Brazil,South America,215313504,2662485.0,0.0,92475.0,0.0,,,,12365.620133143158,429.49001470897065,0.0347325900427608,
2020-08-09,Brazil,South America,215313504,2962442.0,299957.0,99572.0,7097.0,,,,13758.737584800998,462.4512543347026,0.03361145973490789,
2020-08-10,Brazil,South America,215313504,2962442.0,0.0,99572.0,0.0,,,,13758.737584800998,462.4512543347026,0.03361145973490789,
2020-08-11,Brazil,South America,215313504,2962442.0,0.0,99572.0,0.0,,,,13758.737584800998,462.4512543347026,0.03361145973490789,
2020-08-12,Brazil,South America,215313504,2962442.0,0.0,99572.0,0.0,,,,13758.737584800998,462.4512543347026,0.03361145973490789,
2020-08-13,Brazil,South America,215313504,2962442.0,0.0,99572.0,0.0,,,,13758.737584800998,462.4512543347026,0.03361145973490789,
2020-08-14,Brazil,South America,215313504,2962442.0,0.0,99572.0,0.0,,,,13758.737584800998,462.4512543347026,0.03361145973490789,
2020-08-15,Brazil,South America,215313504,2962442.0,0.0,99572.0,0.0,,,,13758.737584800998,462.4512543347026,0.03361145973490789,
2020-08-16,Brazil,South America,215313504,3275520.0,313078.0,106523.0,6951.0,,,,15212.79408466642,494.73441294234846,0.0325209432395467,
2020-08-17,Brazil,South America,215313504,3275520.0,0.0,106523.0,0.0,,,,15212.79408466642,494.73441294234846,0.0325209432395467,
2020-08-18,Brazil,South America,215313504,3275520.0,0.0,106523.0,0.0,,,,15212.79408466642,494.73441294234846,0.0325209432395467,
